participant;condition;layout;chats;part;topic;message;reaction;reaction_time;is_pienihetki
21;B;2;3;2;Kamiina;Okei, sitten vielä yksi. Kuinka pitkä takuu kamiinalla on?;Pieni hetki;10,83;TRUE
21;B;2;3;2;Kamiina;Kiitos!;Eipä kestä!;18,28;FALSE
21;B;2;3;2;Koripallon pelisäännöt;Moikka;Hei!;41,78;FALSE
21;B;2;3;2;Koripallon pelisäännöt;Olen perustamassa koripallojoukkuetta ja olisi muutama kysymys. Kuinka monta pelaajaa joukkueessa voi enintään olla?;Pieni hetki;5,22;TRUE
21;B;2;3;2;Koripallon pelisäännöt;Mitkä ovat pelikentän pituus ja leveys?;Pieni hetki;12,51;TRUE
21;B;2;3;2;Langattomat Bluetooth-kuulokkeet;Moi.;Hei!;3,42;FALSE
21;B;2;3;2;Langattomat Bluetooth-kuulokkeet;Ostin juuri uudet Bluetooth-kuulokkeet ja tarvitsisin vastauksen muutamaan kysymykseen. Mitä kaikkea pakkauksen pitäisi sisältää?;Pieni hetki;12,24;TRUE
21;B;2;3;2;Langattomat Bluetooth-kuulokkeet;OK, minulta näyttäisi puuttuvan ohjeet ja siksi tässä kyselen. Yritin muodostaa pariliitosta, mutta se kysyy jotain salasanaa. Mikä se mahtaa olla?;Pieni hetki;7,81;TRUE
21;B;2;3;2;Agility;Hei;Hei!;11,07;FALSE
21;C;1;4;4;Tenniksen kilpailumääräykset;Moi.;Hei!;2,69;FALSE
21;C;1;4;4;Tenniksen kilpailumääräykset;Ajattelin ilmoittautua tenniskisoihin, mutta edellisistä on niin kauan aikaa, että haluaisin tarkistaa pari juttua. Olen tasolla 14, mihin tasoluokkaan minun kuuluu osallistua?;Pieni hetki;5,62;TRUE
21;C;1;4;4;Tenniksen kilpailumääräykset;Olen vähän huolissani omasta jaksamisestani, kuinka pitkä tauko kahden normaalipituisen saman luokan ottelussa on vähintään?;Pieni hetki;2,45;TRUE
21;C;1;4;4;Tenniksen kilpailumääräykset;Kuinka montaa palloa tennisotteluissa voi korkeintaan käyttää?;Pieni hetki;2,70;TRUE
21;C;1;4;4;Tenniksen kilpailumääräykset;Oletko vielä siellä?;Pieni hetki;2,83;TRUE
21;C;1;4;4;Tenniksen kilpailumääräykset;Asia selvä, kiitos vastauksista!;Eipä kestä!;13,38;FALSE
21;C;1;4;4;Grilli;Moi;Hei!;2,07;FALSE
21;C;1;4;4;Grilli;Mietin grillin ostoa ja olisi pari kysymystä siitä. Mitkä ovat grillauspinta-alan pituus ja leveys?;Pieni hetki;12,99;TRUE
21;C;1;4;4;Grilli;Kuinka pitkä takuu grillillä on?;Pieni hetki;20,66;TRUE
21;C;1;4;4;Grilli;Entä mitä lisävarusteita grilliin on saatavana?;Pieni hetki;2,01;TRUE
21;C;1;4;4;Grilli;Kiitos!;Eipä kestä!;2,12;FALSE
21;C;1;4;4;Televisio;Moi.;Hei!;2,33;FALSE
21;C;1;4;4;Televisio;Yritän muodostaa internet-yhteyttä ostamaani televisioon, mutta se ei tunnu onnistuvan. Mikä on minimi verkkoyhteyden nopeus, jotta internet-yhteys voidaan muodostaa?;Pieni hetki;1,66;TRUE
21;C;1;4;4;Televisio;Kytkin USB-näppäimistön televisioon, millä painikkeella pääsen palaamaan valikossa edelliseen näyttöön?;Pieni hetki;13,52;TRUE
21;C;1;4;4;Televisio;Entä mitä Windows-näppäin tekee?;Pieni hetki;2,19;TRUE
21;C;1;4;4;Jääkaappi;Hei;Hei!;6,86;FALSE
21;C;1;4;4;Jääkaappi;Tarvitsisin apua jääkaapin asennuksessa. Kuinka kauas sähköliedestä jääkaappi tulee vähintään sijoittaa?;Pieni hetki;3,56;TRUE
21;C;1;4;4;Jääkaappi;Olen kytkemässä jääkaappia toimintaan, laitoin juuri pistokkeen seinään ja nyt kuuluu joku hälytysääni. Mitä teen?;Pieni hetki;23,11;TRUE
21;C;1;4;4;Jääkaappi;Jääkaapista kuuluu välillä naksahduksia. Kuuluvatko ne normaaleihin käyntiääniin?;Pieni hetki;3,01;TRUE
21;C;1;4;4;Miekkailu;Moi!;Hei!;1,78;FALSE
21;C;1;4;4;Miekkailu;Olen miettinyt miekkailun aloittamista, mutta en tiedä mikä kolmesta miekkailulajista pitäisi valita. Mikä kolmesta miekkatyypistä (kalpa, floretti, säilä) saa olla painavin?;Pieni hetki;1,97;TRUE
21;C;1;4;4;Pyykinpesukone;Hei!;Hei!;34,79;FALSE
21;D;2;4;1;Cheerleadingin kilpailusäännöt;Moi!;Hei!;2,96;FALSE
21;D;2;4;1;Cheerleadingin kilpailusäännöt;Joukkueemme on osallistumassa cheerleadingin SM-kisoihin ja haluaisin selvittää muutaman asian kilpailusäännöistä. Kuinka suuri kilpailualue on SM-kisoissa?;Pieni hetki;9,73;TRUE
21;D;2;4;1;Cheerleadingin kilpailusäännöt;Entä kuinka monta ulkoista spotteria joukkueella saa olla kilpailussa enintään?;Pieni hetki;32,76;TRUE
21;D;2;4;1;Cheerleadingin kilpailusäännöt;Saako ulkoinen spotteri tukea huojuvaa pyramidia?;Pieni hetki;39,37;TRUE
21;D;2;4;1;Cheerleadingin kilpailusäännöt;Kiitos vastauksista!;Hei!;29,97;FALSE
21;D;2;4;1;Lämpöpumppu;Hei;Hei!;6,79;FALSE
21;D;2;4;1;Lämpöpumppu;Lämpöpumppuni ohjausjärjestelmän vihreä merkkivalo alkoi vilkkumaan eilen, mitä se tarkoittaa?;Pieni hetki;39,34;TRUE
21;D;2;4;1;Lämpöpumppu;Mikä asetus pitää olla päällä, jotta ohjausjärjestelmä sallii vain sähkövastuksen toiminnan?;Pieni hetki;46,04;TRUE
21;D;2;4;1;Lämpöpumppu;Entä mikä on oletussäätö lämpötilalle, jos otan lämmityksen pois?;Pieni hetki;65,11;TRUE
21;D;2;4;1;Lämpöpumppu;Okei, kiitos tiedosta!;Eipä kestä!;32,32;FALSE
21;D;2;4;1;Mankeli;Moi!;Hei!;3,48;FALSE
21;D;2;4;1;Mankeli;Olen katsellut mankelia mutta tarvitsisin vähän lisätietoja, jotta tiedän ostanko sen. Mikä on mankelin syvyys?;Pieni hetki;3,12;TRUE
21;D;2;4;1;Mankeli;Oletko vielä siellä?;Pieni hetki;9,68;TRUE
21;D;2;4;1;Mankeli;Entä mankeliliinan leveys?;730mm;15,75;FALSE
21;D;2;4;1;Mankeli;Mikä on lakanoiden mankeiloimisaika?;Pieni hetki;28,23;TRUE
21;D;2;4;1;Mankeli;Selvä, kiitos avusta!;Eipä kestä!;47,49;FALSE
21;D;2;4;1;Generaattori;Moikka!;Pieni hetki;33,47;TRUE
21;D;2;4;1;Generaattori;Oletko vielä siellä?;Hei!;4,52;FALSE
21;D;2;4;1;Generaattori;Missä tätä generaattoria on tarkoitus käyttää?;Pieni hetki;36,84;TRUE
21;D;2;4;1;Generaattori;Kuinka paljon se painaa?;Pieni hetki;7,13;TRUE
21;D;2;4;1;Painepesuri;Moi!;Hei!;26,07;FALSE
21;D;2;4;1;Painepesuri;Mikä on mallin P 130.2 nimellispaine?;Pieni hetki;32,74;TRUE
22;A;1;3;3;Agility;Hei;Hei!;2,51;FALSE
22;A;1;3;3;Agility;Olen osallistumassa ensimmäistä kertaa agility-kilpailuun. Koirani säkäkorkeus on 40cm, mihin kilpailuluokkaan (koko) minun pitää osallistua?;M;71,75;FALSE
22;A;1;3;3;Agility;Kuinka monta eri tasoluokkaa on olemassa?;3;41,59;FALSE
22;A;1;3;3;Agility;Onko agilitykilpailun tarkoituksena yhtenä osa-aluuena koiran ulkonäön arviointi?;Ei;117,41;FALSE
22;A;1;3;3;Agility;Selvä juttu, kiitos!;Eipä kestä!;1,73;FALSE
22;A;1;3;3;Ompelukone;Moi;Hei!;1,61;FALSE
22;A;1;3;3;Ompelukone;Mikä on tässä ompelukoneessa ompelen enimmäisleveys?;5 mm;12,46;FALSE
22;A;1;3;3;Ompelukone;Entä mille välille ompelen pituuden voi asettaa siksak-ompelussa?;4;108,29;FALSE
22;A;1;3;3;Ompelukone;Kuinka painava kone on?;5kg;87,44;FALSE
22;A;1;3;3;Ompelukone;Kiitos avusta!;Eipä kestä!;1,81;FALSE
22;A;1;3;3;Uuni;Hei!;Hei!;10,48;FALSE
22;A;1;3;3;Uuni;Harkitsen tässä uunin ostoa, mutta haluaisin ensin tietää laitteen mitoista vähän. Mikä on leveimmän keittolevyn halkaisija?;180mm;76,82;FALSE
22;A;1;3;3;Uuni;Entä kuinka monta kannatintasoa uunissa on?;4;111,14;FALSE
22;A;1;3;3;Uuni;Sitten vielä pari kysymystä uunin asennuksesta. Voiko uunin asentaa 200 mm päähän seinästä?;Kyllä;58,49;FALSE
22;A;1;3;3;Kiuas;Moi!;Hei!;1,71;FALSE
22;A;1;3;3;Kiuas;Minulla olisi pari kysymystä koskien kiuastanne. Millä etäisyydellä kiukaan pitää olla sen takana olevasta seinästä?;10 cm;34,93;FALSE
22;A;1;3;3;Jääkaappi;Hei;Hei!;1,71;FALSE
22;A;1;3;3;Jääkaappi;Tarvitsisin apua jääkaapin asennuksessa. Kuinka kauas sähköliedestä jääkaappi tulee vähintään sijoittaa?;3 cm;123,04;FALSE
22;B;2;3;4;Nelikopteri;Moi!;Hei!;2,16;FALSE
22;B;2;3;4;Nelikopteri;Kiinnostaisi tietää muutama juttu tästä nelikopterista. Kuinka painava kopteri on?;1380 g;44,70;FALSE
22;B;2;3;4;Nelikopteri;Entä mikä on sen maksiminopeus?;20 m/s;34,19;FALSE
22;B;2;3;4;Nelikopteri;Kuuluko kotiinpaluutoimintoon kotiin paluu, jos akku on vähissä?;Kyllä;104,86;FALSE
22;B;2;3;4;Generaattori;Moikka!;Hei!;1,76;FALSE
22;B;2;3;4;Generaattori;Missä tätä generaattoria on tarkoitus käyttää?;Asuntovaunuissa, matkailuautoissa ja kaupallisessa käytössä olevissa ajoneuvoissa;49,67;FALSE
22;B;2;3;4;Generaattori;Kuinka paljon se painaa?;96,5kg;12,33;FALSE
22;B;2;3;4;Generaattori;Mitä lisävarusteita generaattoriin on saatavana?;Ulkoinen tiivistesarja;53,19;FALSE
22;B;2;3;4;Generaattori;Minkälainen huolto pitäisi tehdä generaattorin käytön ensimmäisenä kuukautena?;Vaihda öljy;16,27;FALSE
22;B;2;3;4;Generaattori;Kiitos vastauksista!;Eipä kestä!;1,85;FALSE
22;B;2;3;4;Grilli;Moi;Hei!;2,94;FALSE
22;B;2;3;4;Grilli;Mietin grillin ostoa ja olisi pari kysymystä siitä. Mitkä ovat grillauspinta-alan pituus ja leveys?;49.6 x 90.0 cm;49,49;FALSE
22;B;2;3;4;Grilli;Kuinka pitkä takuu grillillä on?;2v;15,24;FALSE
22;B;2;3;4;Grilli;Entä mitä lisävarusteita grilliin on saatavana?;Suojahuppu ja elektroninen grillivarras;54,84;FALSE
22;B;2;3;4;Grilli;Kiitos!;Eipä kestä!;2,35;FALSE
22;B;2;3;4;Langattomat Bluetooth-kuulokkeet;Moi.;Hei!;1,75;FALSE
22;B;2;3;4;Langattomat Bluetooth-kuulokkeet;Ostin juuri uudet Bluetooth-kuulokkeet ja tarvitsisin vastauksen muutamaan kysymykseen. Mitä kaikkea pakkauksen pitäisi sisältää?;kuulokkeet, latauskaapeli ja pikaopas;19,53;FALSE
22;B;2;3;4;Langattomat Bluetooth-kuulokkeet;OK, minulta näyttäisi puuttuvan ohjeet ja siksi tässä kyselen. Yritin muodostaa pariliitosta, mutta se kysyy jotain salasanaa. Mikä se mahtaa olla?;0;34,83;FALSE
22;B;2;3;4;Langattomat Bluetooth-kuulokkeet;Kuinka kauan kuulokkeiden lataaminen pitäisi yleensä kestää?;5 tuntia;103,84;FALSE
22;B;2;3;4;Kamiina;Moikka;Hei!;1,54;FALSE
22;B;2;3;4;Kamiina;Voinko käyttää ostamani kamiinan polttoaineena sytytysnestettä?;Et;27,25;FALSE
22;B;2;3;4;Kamiina;Entä mitä materiaalia keittolevy on?;Valurautaa;103,82;FALSE
22;C;1;4;2;Cheerleadingin kilpailusäännöt;Moi!;Hei!;2,22;FALSE
22;C;1;4;2;Cheerleadingin kilpailusäännöt;Joukkueemme on osallistumassa cheerleadingin SM-kisoihin ja haluaisin selvittää muutaman asian kilpailusäännöistä. Kuinka suuri kilpailualue on SM-kisoissa?;14x16 metriä;18,85;FALSE
22;C;1;4;2;Cheerleadingin kilpailusäännöt;Entä kuinka monta ulkoista spotteria joukkueella saa olla kilpailussa enintään?;6;50,05;FALSE
22;C;1;4;2;Cheerleadingin kilpailusäännöt;Saako ulkoinen spotteri tukea huojuvaa pyramidia?;Ei;39,31;FALSE
22;C;1;4;2;Cheerleadingin kilpailusäännöt;Kiitos vastauksista!;Eipä kestä!;50,99;FALSE
22;C;1;4;2;Miekkailu;Moi!;Hei!;4,16;FALSE
22;C;1;4;2;Miekkailu;Olen miettinyt miekkailun aloittamista, mutta en tiedä mikä kolmesta miekkailulajista pitäisi valita. Mikä kolmesta miekkatyypistä (kalpa, floretti, säilä) saa olla painavin?;Kalpa;33,48;FALSE
22;C;1;4;2;Miekkailu;Kuinka paljon se saa enintään painaa?;770 grammaa;22,58;FALSE
22;C;1;4;2;Miekkailu;Sitten vielä kiinnostaisi osuma-alueet. Mikä on säilämiekkailun osuma-alue?;Koko vartalo vyötäröstä ylöspäin;60,80;FALSE
22;C;1;4;2;Miekkailu;Entä kalpamiekkailun?;Koko keho;43,71;FALSE
22;C;1;4;2;Miekkailu;Selvä juttu, mietiskelen vielä. Kiitos!;Eipä kestä!;3,62;FALSE
22;C;1;4;2;Lämpöpumppu;Hei;Hei!;9,28;FALSE
22;C;1;4;2;Lämpöpumppu;Lämpöpumppuni ohjausjärjestelmän vihreä merkkivalo alkoi vilkkumaan eilen, mitä se tarkoittaa?;jokin hälytys on aktiivinen;39,03;FALSE
22;C;1;4;2;Lämpöpumppu;Mikä asetus pitää olla päällä, jotta ohjausjärjestelmä sallii vain sähkövastuksen toiminnan?;Salama;95,34;FALSE
22;C;1;4;2;Lämpöpumppu;Entä mikä on oletussäätö lämpötilalle, jos otan lämmityksen pois?;17;46,54;FALSE
22;C;1;4;2;Lämpöpumppu;Okei, kiitos tiedosta!;Eipä kestä!;9,11;FALSE
22;C;1;4;2;Painepesuri;Moi!;Hei!;2,30;FALSE
22;C;1;4;2;Painepesuri;Mikä on mallin P 130.2 nimellispaine?;12/120;53,10;FALSE
22;C;1;4;2;Painepesuri;Entä nimellisvirrankulutus?;2.300 kW;34,48;FALSE
22;C;1;4;2;Painepesuri;Kuinka pitkä takuu laitteessa on?;2v;49,58;FALSE
22;C;1;4;2;Painepesuri;Kiitti vastauksista!;Eipä kestä!;2,40;FALSE
22;C;1;4;2;Tenniksen kilpailumääräykset;Moi.;Hei!;2,26;FALSE
22;C;1;4;2;Tenniksen kilpailumääräykset;Ajattelin ilmoittautua tenniskisoihin, mutta edellisistä on niin kauan aikaa, että haluaisin tarkistaa pari juttua. Olen tasolla 14, mihin tasoluokkaan minun kuuluu osallistua?;C;70,50;FALSE
22;C;1;4;2;Tenniksen kilpailumääräykset;Olen vähän huolissani omasta jaksamisestani, kuinka pitkä tauko kahden normaalipituisen saman luokan ottelussa on vähintään?;60 min;35,88;FALSE
22;C;1;4;2;Arkkupakastin;Hei!;Hei!;29,12;FALSE
22;C;1;4;2;Arkkupakastin;Tarvitsisin vastauksen muutamaan kysymykseen, jotta tiedän ostanko arkkupakastimen. Kuinka leveä pakastin on?;595mm;20,92;FALSE
22;C;1;4;2;Pöytätenniksen säännöt;Moi;Hei!;17,03;FALSE
22;C;1;4;2;Pöytätenniksen säännöt;Meillä on tässä kaverin kanssa erimielisyyksiä pöytätenniksen säännöistä. Mikä on pöydän pituus?;274cm;38,33;FALSE
22;C;1;4;2;Pöytätenniksen säännöt;Kuinka korkealle pallon kuuluu nousta pelaajan kämmenestä syötössä?;16 cm;30,98;FALSE
22;C;1;4;2;Koripallon pelisäännöt;Moikka;Hei!;6,37;FALSE
22;C;1;4;2;Koripallon pelisäännöt;Olen perustamassa koripallojoukkuetta ja olisi muutama kysymys. Kuinka monta pelaajaa joukkueessa voi enintään olla?;12;28,98;FALSE
22;D;2;4;1;Liesituuletin;Moikka;Hei!;2,63;FALSE
22;D;2;4;1;Liesituuletin;Olen käyttänyt liesituuletinta jonkin aikaa ja mieleeni heräsi muutamia kysymyksiä siitä. Miten saan intensiivitehon päälle? Laitteessani on ohjauspaneeli 1.;Pieni hetki;75,76;TRUE
22;D;2;4;1;Liesituuletin;Kuinka usein rasvasuodatin pitäisi puhdistaa?;2 kuukauden välein;62,62;FALSE
22;D;2;4;1;Liesituuletin;Entä mitä puhdistusainetta voi käyttää laitteen alumiini- ja muoviosien puhdistukseen?;Lasinpesuaine;13,74;FALSE
22;D;2;4;1;Päältäajettava ruohonleikkuri;Heippa;Hei!;6,90;FALSE
22;D;2;4;1;Päältäajettava ruohonleikkuri;Haluaisin vertailla kahta ruohonleikkurimallia, LM2148 M ja LM2153 MD. Kummassa näistä on suurempi teho?;LM2153 MD;29,01;FALSE
22;D;2;4;1;Päältäajettava ruohonleikkuri;Entä onko niiden polttoainesäiliöiden tilavuuksissa eroa?;Ei;168,24;FALSE
22;D;2;4;1;Päältäajettava ruohonleikkuri;Mitkä niiden leikkuuleveydet ovat?;48mm ja 53mm;21,54;FALSE
22;D;2;4;1;Päältäajettava ruohonleikkuri;Kiitos vastauksista;Eipä kestä!;14,14;FALSE
22;D;2;4;1;Televisio;Moi.;Hei!;2,90;FALSE
22;D;2;4;1;Televisio;Yritän muodostaa internet-yhteyttä ostamaani televisioon, mutta se ei tunnu onnistuvan. Mikä on minimi verkkoyhteyden nopeus, jotta internet-yhteys voidaan muodostaa?;Pieni hetki;27,29;TRUE
22;D;2;4;1;Televisio;Kytkin USB-näppäimistön televisioon, millä painikkeella pääsen palaamaan valikossa edelliseen näyttöön?;ESC-näppäin;120,50;FALSE
22;D;2;4;1;Televisio;Entä mitä Windows-näppäin tekee?;Näyttää television asetukset;21,01;FALSE
22;D;2;4;1;Kuivausrumpu;Moi!;Hei!;2,96;FALSE
22;D;2;4;1;Kuivausrumpu;Haluaisin kysyä pari kysymystä kuivausrummusta ennen ostopäätöstä. Kuinka leveä kuivausrumpu on?;Pieni hetki;78,13;TRUE
22;D;2;4;1;Kuivausrumpu;Mikä on täysin kuivaksi kuivaavan ohjelman maksimitäyttömäärä?;3,5kg;115,44;FALSE
22;D;2;4;1;Kuivausrumpu;Kuuluuko ajastettu kuivaus laitteen lisätoimintoihin?;Kyllä;114,86;FALSE
22;D;2;4;1;Kuivausrumpu;Entä onko laitteessa ohjelmaa villavaatteille?;Kyllä;41,09;FALSE
22;D;2;4;1;Mikroaaltouuni;Heippa;Hei!;61,03;FALSE
23;A;1;3;1;Arkkupakastin;Hei!;Hei!;3,12;FALSE
23;A;1;3;1;Arkkupakastin;Tarvitsisin vastauksen muutamaan kysymykseen, jotta tiedän ostanko arkkupakastimen. Kuinka leveä pakastin on?;595 mm;22,75;FALSE
23;A;1;3;1;Arkkupakastin;Sitten kysymys asennuksesta. Voinko asentaa pakastimen varastoon, jossa on talvella +5 astetta lämmintä?;ei;30,51;FALSE
23;A;1;3;1;Arkkupakastin;Entä mikä on alhaisin lämpötila, jolle pakastimen voi säätää käyttöpaneelista?;-24C;77,62;FALSE
23;A;1;3;1;Arkkupakastin;Kiitos paljon, taidan ostaa tämän pakastimen.;Eipä kestä!;13,03;FALSE
23;A;1;3;1;Tenniksen kilpailumääräykset;Moi.;Hei!;2,87;FALSE
23;A;1;3;1;Tenniksen kilpailumääräykset;Ajattelin ilmoittautua tenniskisoihin, mutta edellisistä on niin kauan aikaa, että haluaisin tarkistaa pari juttua. Olen tasolla 14, mihin tasoluokkaan minun kuuluu osallistua?;C;31,63;FALSE
23;A;1;3;1;Tenniksen kilpailumääräykset;Olen vähän huolissani omasta jaksamisestani, kuinka pitkä tauko kahden normaalipituisen saman luokan ottelussa on vähintään?;Pieni hetki;33,75;TRUE
23;A;1;3;1;Tenniksen kilpailumääräykset;Kuinka montaa palloa tennisotteluissa voi korkeintaan käyttää?;Pieni hetki;52,03;TRUE
23;A;1;3;1;Tenniksen kilpailumääräykset;Asia selvä, kiitos vastauksista!;Eipä kestä!;1,90;FALSE
23;A;1;3;1;Nelikopteri;Moi!;Hei!;4,73;FALSE
23;A;1;3;1;Nelikopteri;Kiinnostaisi tietää muutama juttu tästä nelikopterista. Kuinka painava kopteri on?;1380 g;13,90;FALSE
23;A;1;3;1;Nelikopteri;Entä mikä on sen maksiminopeus?;Pieni hetki;67,66;TRUE
23;A;1;3;1;Jääkaappi;Hei;Hei!;20,40;FALSE
23;A;1;3;1;Jääkaappi;Tarvitsisin apua jääkaapin asennuksessa. Kuinka kauas sähköliedestä jääkaappi tulee vähintään sijoittaa?;3 cm;23,39;FALSE
23;A;1;3;1;Astianpesukone;Hei!;Hei!;2,22;FALSE
23;A;1;3;1;Astianpesukone;Ostin astianpesukoneen, ja minulla olisi muutama kysymys siihen liittyen. Mikä ohjelma on tarkoitettu erittäin likaisten astioiden pesuun (ohjelman numero)?;3;32,48;FALSE
23;A;1;3;1;Astianpesukone;Selvä, mitä lämpötilaa tämä ohjelma käyttää?;70 C;11,30;FALSE
23;B;2;3;4;Cheerleadingin kilpailusäännöt;Moi!;Hei!;2,08;FALSE
23;B;2;3;4;Cheerleadingin kilpailusäännöt;Joukkueemme on osallistumassa cheerleadingin SM-kisoihin ja haluaisin selvittää muutaman asian kilpailusäännöistä. Kuinka suuri kilpailualue on SM-kisoissa?;14x16 metriä;36,73;FALSE
23;B;2;3;4;Cheerleadingin kilpailusäännöt;Entä kuinka monta ulkoista spotteria joukkueella saa olla kilpailussa enintään?;6;43,47;FALSE
23;B;2;3;4;Cheerleadingin kilpailusäännöt;Saako ulkoinen spotteri tukea huojuvaa pyramidia?;ei;23,19;FALSE
23;B;2;3;4;Cheerleadingin kilpailusäännöt;Kiitos vastauksista!;Eipä kestä!;4,14;FALSE
23;B;2;3;4;Painepesuri;Moi!;Hei!;17,26;FALSE
23;B;2;3;4;Painepesuri;Mikä on mallin P 130.2 nimellispaine?;120 baaria;43,24;FALSE
23;B;2;3;4;Painepesuri;Entä nimellisvirrankulutus?;2300 kW;20,50;FALSE
23;B;2;3;4;Painepesuri;Kuinka pitkä takuu laitteessa on?;2 vuotta;13,96;FALSE
23;B;2;3;4;Painepesuri;Kiitti vastauksista!;Eipä kestä!;2,14;FALSE
23;B;2;3;4;Kamiina;Moikka;Hei!;8,68;FALSE
23;B;2;3;4;Kamiina;Voinko käyttää ostamani kamiinan polttoaineena sytytysnestettä?;ei;66,13;FALSE
23;B;2;3;4;Kamiina;Entä mitä materiaalia keittolevy on?;valurautaa;42,28;FALSE
23;B;2;3;4;Kamiina;Okei, sitten vielä yksi. Kuinka pitkä takuu kamiinalla on?;12 kuukautta;27,98;FALSE
23;B;2;3;4;Kamiina;Kiitos!;Eipä kestä!;21,31;FALSE
23;B;2;3;4;Generaattori;Moikka!;Hei!;1,99;FALSE
23;B;2;3;4;Generaattori;Missä tätä generaattoria on tarkoitus käyttää?;ajoneuvoissa;42,04;FALSE
23;B;2;3;4;Generaattori;Kuinka paljon se painaa?;96,5 kg;30,36;FALSE
23;B;2;3;4;Generaattori;Mitä lisävarusteita generaattoriin on saatavana?;ulkoinen tiivistesarja;66,50;FALSE
23;B;2;3;4;Taekwondon kilpailusäännöt;Hei;Hei!;40,71;FALSE
23;B;2;3;4;Taekwondon kilpailusäännöt;Lapseni on osallistumassa ensimmäiseen taekwondokilpailuun ja muutama asia on vielä epäselvä. Mihin kilpailuluokkaan hänen pitää osallistua? Hän on 9-vuotias.;C-juniorit;38,30;FALSE
23;B;2;3;4;Taekwondon kilpailusäännöt;Käydäänkö tässä luokassa pyykkipoikaottelua?;kyllä;45,82;FALSE
23;B;2;3;4;Jalkapallosäännöt;Moi!;Hei!;6,06;FALSE
23;B;2;3;4;Jalkapallosäännöt;Ajattelin pitää tietovisan eri urheilulajeista ja mietin tässä jalkapallokysymyksiä, tarvitsisin niihin vastaukset. Ensimmäiseksi, mikä on pelikentän sivurajan minimipituus?;90 m;41,42;FALSE
23;C;1;4;3;Agility;Hei;Hei!;2,34;FALSE
23;C;1;4;3;Agility;Olen osallistumassa ensimmäistä kertaa agility-kilpailuun. Koirani säkäkorkeus on 40cm, mihin kilpailuluokkaan (koko) minun pitää osallistua?;M;33,18;FALSE
23;C;1;4;3;Agility;Kuinka monta eri tasoluokkaa on olemassa?;5;71,99;FALSE
23;C;1;4;3;Agility;Onko agilitykilpailun tarkoituksena yhtenä osa-aluuena koiran ulkonäön arviointi?;ei;90,10;FALSE
23;C;1;4;3;Agility;Selvä juttu, kiitos!;Eipä kestä!;10,52;FALSE
23;C;1;4;3;Pöytätenniksen säännöt;Moi;Hei!;1,49;FALSE
23;C;1;4;3;Pöytätenniksen säännöt;Meillä on tässä kaverin kanssa erimielisyyksiä pöytätenniksen säännöistä. Mikä on pöydän pituus?;274 cm;13,05;FALSE
23;C;1;4;3;Pöytätenniksen säännöt;Kuinka korkealle pallon kuuluu nousta pelaajan kämmenestä syötössä?;16 cm;65,33;FALSE
23;C;1;4;3;Pöytätenniksen säännöt;Entä kuinka kuinka monta pistettä pelaajan pitää vähintään saada, jotta voi voittaa erän?;11;64,03;FALSE
23;C;1;4;3;Pöytätenniksen säännöt;Kiitos, saatiin asiat selväksi!;Eipä kestä!;13,88;FALSE
23;C;1;4;3;Mankeli;Moi!;Hei!;8,49;FALSE
23;C;1;4;3;Mankeli;Olen katsellut mankelia mutta tarvitsisin vähän lisätietoja, jotta tiedän ostanko sen. Mikä on mankelin syvyys?;314 mm;35,89;FALSE
23;C;1;4;3;Mankeli;Entä mankeliliinan leveys?;55 cm;81,40;FALSE
23;C;1;4;3;Mankeli;Mikä on lakanoiden mankeiloimisaika?;2-4 min;67,97;FALSE
23;C;1;4;3;Mankeli;Selvä, kiitos avusta!;Eipä kestä!;6,02;FALSE
23;C;1;4;3;Ompelukone;Moi;Hei!;23,51;FALSE
23;C;1;4;3;Ompelukone;Mikä on tässä ompelukoneessa ompelen enimmäisleveys?;5 mm;76,47;FALSE
23;C;1;4;3;Ompelukone;Entä mille välille ompelen pituuden voi asettaa siksak-ompelussa?;0,5 - 4;61,26;FALSE
23;C;1;4;3;Ompelukone;Kuinka painava kone on?;5 kg;50,61;FALSE
23;C;1;4;3;Ompelukone;Kiitos avusta!;Eipä kestä!;3,52;FALSE
23;C;1;4;3;Televisio;Moi.;Hei!;8,97;FALSE
23;C;1;4;3;Televisio;Yritän muodostaa internet-yhteyttä ostamaani televisioon, mutta se ei tunnu onnistuvan. Mikä on minimi verkkoyhteyden nopeus, jotta internet-yhteys voidaan muodostaa?;10 Mbps;31,26;FALSE
23;C;1;4;3;Langattomat Bluetooth-kuulokkeet;Moi.;Hei!;22,12;FALSE
23;C;1;4;3;Langattomat Bluetooth-kuulokkeet;Ostin juuri uudet Bluetooth-kuulokkeet ja tarvitsisin vastauksen muutamaan kysymykseen. Mitä kaikkea pakkauksen pitäisi sisältää?;kuulokkeet, usb-latauskaapeli, pikaopas;34,15;FALSE
23;C;1;4;3;Langattomat Bluetooth-kuulokkeet;OK, minulta näyttäisi puuttuvan ohjeet ja siksi tässä kyselen. Yritin muodostaa pariliitosta, mutta se kysyy jotain salasanaa. Mikä se mahtaa olla?;0;95,56;FALSE
